,자치구명,법정동명,건물주용도,건축년도,물건금액,신고년도
474,광진구,능동,단독주택,기타,979647058.8235294,2016
475,광진구,능동,아파트,2000s,382500000.0,2016
476,광진구,능동,연립주택,1990s,189300000.0,2016
477,광진구,능동,연립주택,2000s,328133333.3333333,2016
478,광진구,능동,연립주택,2010s,365355263.15789473,2016
479,광진구,능동,연립주택,기타,270000000.0,2016
480,광진구,능동,오피스텔,2000s,152666666.66666666,2016
481,광진구,자양동,단독주택,1990s,854396875.0,2016
482,광진구,자양동,단독주택,2000s,1321142857.142857,2016
483,광진구,자양동,단독주택,2010s,1686666666.6666667,2016
484,광진구,자양동,단독주택,기타,798864661.6541353,2016
485,광진구,자양동,아파트,1990s,504398328.6908078,2016
486,광진구,자양동,아파트,2000s,760874285.7142857,2016
487,광진구,자양동,아파트,2010s,355333333.3333333,2016
488,광진구,자양동,아파트,기타,500589106.1452514,2016
489,광진구,자양동,연립주택,1990s,233601449.2753623,2016
490,광진구,자양동,연립주택,2000s,253746916.66666666,2016
491,광진구,자양동,연립주택,2010s,261068271.9546742,2016
492,광진구,자양동,연립주택,기타,376608589.74358976,2016
493,광진구,자양동,오피스텔,2000s,709380952.3809524,2016
494,광진구,자양동,오피스텔,2010s,217475000.0,2016
495,광진구,중곡동,단독주택,1990s,740335588.2352941,2016
496,광진구,중곡동,단독주택,2000s,928312500.0,2016
497,광진구,중곡동,단독주택,2010s,1379176470.5882354,2016
498,광진구,중곡동,단독주택,기타,725932043.7956204,2016
499,광진구,중곡동,아파트,1990s,320375000.0,2016
500,광진구,중곡동,아파트,2000s,366147058.8235294,2016
501,광진구,중곡동,아파트,2010s,137266666.66666666,2016
502,광진구,중곡동,아파트,기타,215565789.47368422,2016
503,광진구,중곡동,연립주택,1990s,202759740.25974026,2016
504,광진구,중곡동,연립주택,2000s,233971040.7239819,2016
505,광진구,중곡동,연립주택,2010s,268504357.14285713,2016
506,광진구,중곡동,연립주택,기타,256600000.0,2016
507,광진구,중곡동,오피스텔,2010s,149000000.0,2016
508,광진구,화양동,단독주택,1990s,889815789.4736842,2016
509,광진구,화양동,단독주택,2000s,1550000000.0,2016
510,광진구,화양동,단독주택,기타,938489285.7142857,2016
511,광진구,화양동,아파트,1990s,388000000.0,2016
512,광진구,화양동,아파트,2000s,361923076.9230769,2016
513,광진구,화양동,아파트,2010s,159064516.12903225,2016
514,광진구,화양동,연립주택,1990s,278437500.0,2016
515,광진구,화양동,연립주택,2000s,296250000.0,2016
516,광진구,화양동,연립주택,2010s,174836111.1111111,2016
517,광진구,화양동,연립주택,기타,314166666.6666667,2016
518,광진구,화양동,오피스텔,1990s,134200000.0,2016
519,광진구,화양동,오피스텔,2000s,191642857.14285713,2016
520,광진구,화양동,오피스텔,2010s,148208400.0,2016
521,구로구,가리봉동,단독주택,1990s,531111764.7058824,2016
522,구로구,가리봉동,단독주택,2000s,410333333.3333333,2016
523,구로구,가리봉동,단독주택,기타,634007575.7575758,2016
524,구로구,가리봉동,아파트,1990s,237366666.66666666,2016
525,구로구,가리봉동,아파트,2000s,323000000.0,2016
526,구로구,가리봉동,연립주택,1990s,115552631.57894737,2016
527,구로구,가리봉동,연립주택,2000s,198904761.9047619,2016
528,구로구,가리봉동,연립주택,2010s,207240740.74074075,2016
529,구로구,가리봉동,연립주택,기타,301500000.0,2016
530,구로구,가리봉동,오피스텔,2000s,176711538.46153846,2016
531,구로구,개봉동,단독주택,1990s,643202258.0645162,2016
532,구로구,개봉동,단독주택,2000s,1022500000.0,2016
533,구로구,개봉동,단독주택,기타,610929423.0769231,2016
534,구로구,개봉동,아파트,1990s,335653547.55784065,2016
535,구로구,개봉동,아파트,2000s,386845833.3333333,2016
536,구로구,개봉동,아파트,2010s,452016666.6666667,2016
537,구로구,개봉동,아파트,기타,203644578.31325302,2016
538,구로구,개봉동,연립주택,1990s,135072897.19626167,2016
539,구로구,개봉동,연립주택,2000s,172764409.7222222,2016
540,구로구,개봉동,연립주택,2010s,195657000.0,2016
541,구로구,개봉동,연립주택,기타,187261363.63636363,2016
542,구로구,개봉동,오피스텔,2000s,87500000.0,2016
543,구로구,고척동,단독주택,1990s,503268888.8888889,2016
544,구로구,고척동,단독주택,2000s,330000000.0,2016
545,구로구,고척동,단독주택,기타,545943653.8461539,2016
546,구로구,고척동,아파트,1990s,302419512.19512194,2016
547,구로구,고척동,아파트,2000s,400021703.2967033,2016
548,구로구,고척동,아파트,2010s,438125000.0,2016
549,구로구,고척동,아파트,기타,236741935.48387095,2016
550,구로구,고척동,연립주택,1990s,147621621.6216216,2016
551,구로구,고척동,연립주택,2000s,158237500.0,2016
552,구로구,고척동,연립주택,2010s,264968750.0,2016
553,구로구,고척동,연립주택,기타,135684210.52631578,2016
554,구로구,고척동,오피스텔,2000s,255000000.0,2016
555,구로구,고척동,오피스텔,2010s,135000000.0,2016
556,구로구,구로동,단독주택,1990s,540687808.2191781,2016
557,구로구,구로동,단독주택,2000s,439666666.6666667,2016
558,구로구,구로동,단독주택,2010s,329000000.0,2016
559,구로구,구로동,단독주택,기타,554734400.0,2016
560,구로구,구로동,아파트,1990s,289382193.7321937,2016
561,구로구,구로동,아파트,2000s,390876604.27807486,2016
562,구로구,구로동,아파트,2010s,154365432.09876543,2016
563,구로구,구로동,아파트,기타,302460268.7140115,2016
564,구로구,구로동,연립주택,1990s,136463888.8888889,2016
565,구로구,구로동,연립주택,2000s,177945312.5,2016
566,구로구,구로동,연립주택,2010s,216531034.4827586,2016
567,구로구,구로동,연립주택,기타,193193548.38709676,2016
568,구로구,구로동,오피스텔,1990s,93306250.0,2016
569,구로구,구로동,오피스텔,2000s,192850389.61038962,2016
570,구로구,구로동,오피스텔,2010s,124895784.31372549,2016
571,구로구,구로동,오피스텔,기타,85000000.0,2016
572,구로구,궁동,단독주택,1990s,365000000.0,2016
573,구로구,궁동,단독주택,기타,211871111.1111111,2016
574,구로구,궁동,아파트,2000s,289050000.0,2016
575,구로구,궁동,아파트,2010s,249266666.66666666,2016
576,구로구,궁동,연립주택,1990s,135570560.74766356,2016
577,구로구,궁동,연립주택,2000s,197805660.3773585,2016
578,구로구,궁동,연립주택,2010s,227451923.07692307,2016
579,구로구,궁동,연립주택,기타,265230158.73015872,2016
580,구로구,신도림동,단독주택,1990s,647500000.0,2016
581,구로구,신도림동,단독주택,기타,533400000.0,2016
582,구로구,신도림동,아파트,1990s,463087452.4714829,2016
583,구로구,신도림동,아파트,2000s,557168526.7857143,2016
584,구로구,신도림동,아파트,2010s,724086956.5217391,2016
585,구로구,신도림동,아파트,기타,308896825.3968254,2016
586,구로구,신도림동,연립주택,1990s,142500000.0,2016
587,구로구,신도림동,연립주택,기타,361333333.3333333,2016
588,구로구,신도림동,오피스텔,2000s,320773786.407767,2016
589,구로구,신도림동,오피스텔,2010s,391006111.1111111,2016
590,구로구,오류동,단독주택,1990s,587375000.0,2016
591,구로구,오류동,단독주택,2000s,571500000.0,2016
592,구로구,오류동,단독주택,2010s,218500000.0,2016
593,구로구,오류동,단독주택,기타,455483684.2105263,2016
594,구로구,오류동,아파트,1990s,292674528.3018868,2016
595,구로구,오류동,아파트,2000s,349210752.68817204,2016
596,구로구,오류동,아파트,2010s,132689285.71428572,2016
597,구로구,오류동,아파트,기타,154940000.0,2016
598,구로구,오류동,연립주택,1990s,147304347.82608697,2016
599,구로구,오류동,연립주택,2000s,167217391.3043478,2016
600,구로구,오류동,연립주택,2010s,206051948.05194804,2016
601,구로구,오류동,연립주택,기타,212503787.87878788,2016
602,구로구,오류동,오피스텔,1990s,109500000.0,2016
603,구로구,오류동,오피스텔,2000s,152486956.52173913,2016
604,구로구,오류동,오피스텔,2010s,98429032.25806452,2016
605,구로구,온수동,단독주택,1990s,946666666.6666666,2016
606,구로구,온수동,단독주택,기타,1062000000.0,2016
607,구로구,온수동,아파트,2000s,274363636.3636364,2016
608,구로구,온수동,아파트,2010s,428725000.0,2016
609,구로구,온수동,연립주택,1990s,144195652.17391303,2016
610,구로구,온수동,연립주택,2000s,204307692.30769232,2016
611,구로구,온수동,연립주택,2010s,225392857.14285713,2016
612,구로구,온수동,연립주택,기타,257994927.53623188,2016
613,구로구,천왕동,단독주택,2010s,720000000.0,2016
614,구로구,천왕동,단독주택,기타,343500000.0,2016
615,구로구,천왕동,아파트,2010s,449716101.69491524,2016
616,구로구,천왕동,연립주택,2010s,268500000.0,2016
617,구로구,천왕동,오피스텔,2010s,198250000.0,2016
618,구로구,항동,아파트,2000s,347031250.0,2016
619,구로구,항동,아파트,2010s,276500000.0,2016
620,구로구,항동,연립주택,1990s,223000000.0,2016
621,구로구,항동,연립주택,2000s,161000000.0,2016
622,구로구,항동,연립주택,기타,431861538.46153843,2016
623,금천구,가산동,단독주택,1990s,476300000.0,2016
624,금천구,가산동,단독주택,2000s,527886666.6666667,2016
625,금천구,가산동,단독주택,2010s,540000000.0,2016
626,금천구,가산동,단독주택,기타,772326923.0769231,2016
627,금천구,가산동,아파트,1990s,334285714.28571427,2016
628,금천구,가산동,아파트,2000s,263818181.8181818,2016
629,금천구,가산동,아파트,2010s,136784358.97435898,2016
630,금천구,가산동,연립주택,1990s,105730769.23076923,2016
631,금천구,가산동,연립주택,2000s,184814814.8148148,2016
632,금천구,가산동,연립주택,2010s,188770270.27027026,2016
633,금천구,가산동,연립주택,기타,172666666.66666666,2016
634,금천구,가산동,오피스텔,2000s,95714285.71428572,2016
635,금천구,가산동,오피스텔,2010s,148236585.36585367,2016
636,금천구,독산동,단독주택,1990s,701521538.4615384,2016
637,금천구,독산동,단독주택,2000s,840000000.0,2016
638,금천구,독산동,단독주택,2010s,1132250000.0,2016
639,금천구,독산동,단독주택,기타,671751831.6831683,2016
640,금천구,독산동,아파트,1990s,293510373.4439834,2016
641,금천구,독산동,아파트,2000s,327963636.3636364,2016
642,금천구,독산동,아파트,2010s,382350000.0,2016
643,금천구,독산동,아파트,기타,134000000.0,2016
644,금천구,독산동,연립주택,1990s,155568965.5172414,2016
645,금천구,독산동,연립주택,2000s,193271005.91715977,2016
646,금천구,독산동,연립주택,2010s,183990430.10752687,2016
647,금천구,독산동,연립주택,기타,202344776.11940297,2016
648,금천구,독산동,오피스텔,2000s,116585294.11764705,2016
649,금천구,독산동,오피스텔,2010s,218500000.0,2016
650,금천구,시흥동,단독주택,1990s,528004900.0,2016
651,금천구,시흥동,단독주택,2000s,833500000.0,2016
652,금천구,시흥동,단독주택,2010s,914250000.0,2016
653,금천구,시흥동,단독주택,기타,575294134.6153846,2016
654,금천구,시흥동,아파트,1990s,287682758.62068963,2016
655,금천구,시흥동,아파트,2000s,323503030.3030303,2016
656,금천구,시흥동,아파트,2010s,456757961.7834395,2016
657,금천구,시흥동,아파트,기타,249594736.84210527,2016
658,금천구,시흥동,연립주택,1990s,149888888.8888889,2016
659,금천구,시흥동,연립주택,2000s,192702395.20958084,2016
660,금천구,시흥동,연립주택,2010s,177246212.12121212,2016
661,금천구,시흥동,연립주택,기타,188171777.7777778,2016
662,금천구,시흥동,오피스텔,2000s,178352941.17647058,2016
663,금천구,시흥동,오피스텔,2010s,142191538.46153846,2016
664,노원구,공릉동,단독주택,1990s,673825000.0,2016
665,노원구,공릉동,단독주택,2000s,1160909090.909091,2016
666,노원구,공릉동,단독주택,2010s,1321000000.0,2016
667,노원구,공릉동,단독주택,기타,694588524.590164,2016
668,노원구,공릉동,아파트,1990s,264298250.33647376,2016
669,노원구,공릉동,아파트,2000s,370993766.8918919,2016
670,노원구,공릉동,아파트,2010s,228905348.8372093,2016
671,노원구,공릉동,아파트,기타,338170454.54545456,2016
672,노원구,공릉동,연립주택,1990s,145465277.7777778,2016
673,노원구,공릉동,연립주택,2000s,267030666.66666666,2016
674,노원구,공릉동,연립주택,2010s,159448863.63636363,2016
675,노원구,공릉동,연립주택,기타,252005714.2857143,2016
676,노원구,공릉동,오피스텔,2000s,109947368.42105263,2016
677,노원구,공릉동,오피스텔,2010s,100000000.0,2016
678,노원구,상계동,단독주택,1990s,466357843.1372549,2016
679,노원구,상계동,단독주택,2000s,679666666.6666666,2016
680,노원구,상계동,단독주택,2010s,1075000000.0,2016
681,노원구,상계동,단독주택,기타,442684190.47619045,2016
682,노원구,상계동,아파트,1990s,306323576.1589404,2016
683,노원구,상계동,아파트,2000s,364582838.34586465,2016
684,노원구,상계동,아파트,2010s,238423478.26086956,2016
685,노원구,상계동,아파트,기타,266108795.87894398,2016
686,노원구,상계동,연립주택,1990s,130057770.0348432,2016
687,노원구,상계동,연립주택,2000s,171553719.00826445,2016
688,노원구,상계동,연립주택,2010s,171510396.03960395,2016
689,노원구,상계동,연립주택,기타,149736111.1111111,2016
690,노원구,상계동,오피스텔,1990s,142371428.57142857,2016
691,노원구,상계동,오피스텔,2000s,129302608.69565217,2016
692,노원구,상계동,오피스텔,2010s,182500000.0,2016
693,노원구,월계동,단독주택,1990s,657521724.137931,2016
694,노원구,월계동,단독주택,2000s,650325000.0,2016
695,노원구,월계동,단독주택,2010s,1120000000.0,2016
696,노원구,월계동,단독주택,기타,537489722.2222222,2016
697,노원구,월계동,아파트,1990s,216851871.75043327,2016
698,노원구,월계동,아파트,2000s,391292618.629174,2016
699,노원구,월계동,아파트,2010s,445246111.1111111,2016
700,노원구,월계동,아파트,기타,269545929.0187892,2016
701,노원구,월계동,연립주택,1990s,129035846.15384616,2016
702,노원구,월계동,연립주택,2000s,196257727.27272728,2016
703,노원구,월계동,연립주택,2010s,114289655.1724138,2016
704,노원구,월계동,연립주택,기타,165441166.66666666,2016
