,지점명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
4256,세븐일레븐 강서마곡점,"서울특별시 강서구 마곡서1로 146상가동 1층 103호(마곡동, 마곡엠밸리2단지)",126.8213571,37.56878692,B,1150010500,서울특별시,강서구,마곡동,H,1150063000,서울특별시,강서구,방화1동
4257,CU 마곡미라벨점,"서울특별시 강서구 마곡서로 101, 동익드미라벨복합빌딩 116호 (마곡동) 1층 1동 1호",126.8236039,37.5626733,B,1150010500,서울특별시,강서구,마곡동,H,1150063000,서울특별시,강서구,방화1동
4258,세븐일레븐 마곡럭스점,"서울특별시 강서구 마곡서로 168L동 105호(마곡동, 럭스나인오피",126.8255426,37.56896375,B,1150010500,서울특별시,강서구,마곡동,H,1150060300,서울특별시,강서구,가양1동
4259,CU 마곡13단지점,"서울특별시 강서구 마곡중앙1로 71 (마곡동, 마곡13단지힐스테이트마스터) 마곡13단지힐스테이트마스터",126.817877,37.55690363,B,1150010500,서울특별시,강서구,마곡동,H,1150062000,서울특별시,강서구,공항동
4260,CU 화곡그랜드점,"서울특별시 강서구 강서로 45길 49, (화곡동)",126.8334107,37.54783138,B,1150010300,서울특별시,강서구,화곡동,H,1150056000,서울특별시,강서구,화곡3동
4261,emart24 강서백점만점,서울특별시 강서구 강서로 45길 73 102호,126.8323368,37.54848755,B,1150010600,서울특별시,강서구,내발산동,H,1150061100,서울특별시,강서구,발산1동
4262,세븐일레븐 화곡푸른점,"서울특별시 강서구 강서로 45다길1층 101호(화곡동, 한길빌딩)",126.8351427,37.54488406,B,1150010300,서울특별시,강서구,화곡동,H,1150056000,서울특별시,강서구,화곡3동
4263,세븐일레븐 강서내발산길점,서울특별시 강서구 강서로 45라길35(내발산동),126.8340993,37.54939697,B,1150010600,서울특별시,강서구,내발산동,H,1150061100,서울특별시,강서구,발산1동
4264,CU 마곡엠코점,"서울특별시 강서구 강서로 471, 1필지 제비- 제비-1 엠코지니어스타(마곡동) 107동 107호",126.840586,37.56754448,B,1150010500,서울특별시,강서구,마곡동,H,1150060300,서울특별시,강서구,가양1동
4265,CU 발산메디컬점,"서울특별시 강서구 강서로 47길 165, 신원메디컬프라자 (내발산동) 1층 1동 105호",126.8269178,37.55343462,B,1150010600,서울특별시,강서구,내발산동,H,1150061100,서울특별시,강서구,발산1동
4266,세븐일레븐 발산점,서울특별시 강서구 강서로 47길25(내발산동),126.8347956,37.55265656,B,1150010600,서울특별시,강서구,내발산동,H,1150061100,서울특별시,강서구,발산1동
4267,emart24 강서내발산점,서울특별시 강서구 강서로 47다길 20 1층,126.834127,37.5519832,B,1150010600,서울특별시,강서구,내발산동,H,1150061100,서울특별시,강서구,발산1동
4268,CU 발산샘물점,"서울특별시 강서구 강서로 48길 21, (내발산동)",126.837738,37.5526585,B,1150010600,서울특별시,강서구,내발산동,H,1150061500,서울특별시,강서구,우장산동
4269,CU SK가양주유소점,"서울특별시 강서구 강서로 498, (가양동)",126.8419783,37.56973863,B,1150010400,서울특별시,강서구,가양동,H,1150060300,서울특별시,강서구,가양1동
4270,CU 가양미소점,"서울특별시 강서구 강서로 506, 외필  지(가양동) 1층",126.8420992,37.57070392,B,1150010400,서울특별시,강서구,가양동,H,1150060300,서울특별시,강서구,가양1동
4271,CU 발산센터점,서울특별시 강서구 강서로 54길 27 근린빌딩 (등촌동) 근린빌딩,126.8400476,37.55918664,B,1150010200,서울특별시,강서구,등촌동,H,1150053500,서울특별시,강서구,등촌3동
4272,CU 강서스타점,서울특별시 강서구 강서로 54길 90,126.8436335,37.55858204,B,1150010200,서울특별시,강서구,등촌동,H,1150053500,서울특별시,강서구,등촌3동
4273,CU 등촌호서점,"서울특별시 강서구 강서로 56가길 69, (등촌동)",126.8404358,37.56262338,B,1150010200,서울특별시,강서구,등촌동,H,1150053500,서울특별시,강서구,등촌3동
4274,CU 까치산점,"서울특별시 강서구 강서로 57, 중앙빌딩  (화곡동)",126.8457506,37.53282413,B,1150010300,서울특별시,강서구,화곡동,H,1150054000,서울특별시,강서구,화곡1동
4275,CU 화곡에스점,"서울특별시 강서구 강서로 5나길 117,  (화곡동) 1층",126.8416366,37.52814356,B,1150010300,서울특별시,강서구,화곡동,H,1150054000,서울특별시,강서구,화곡1동
4276,CU 강서스카이점,"서울특별시 강서구 강서로 5나길 50,  (화곡동, 일성스카이빌) 1층",126.8453941,37.52879302,B,1150010300,서울특별시,강서구,화곡동,H,1150054000,서울특별시,강서구,화곡1동
4277,CU 등촌5단지점,서울특별시 강서구 강서로 62길 98 신한은행등촌점,126.8450116,37.56169507,B,1150010200,서울특별시,강서구,등촌동,H,1150053500,서울특별시,강서구,등촌3동
4278,CU 가양미르웰점,"서울특별시 강서구 강서로 68길 35, (가양동)",126.8430619,37.56628027,B,1150010400,서울특별시,강서구,가양동,H,1150060300,서울특별시,강서구,가양1동
4279,세븐일레븐 등촌5호점,서울특별시 강서구 강서로 68길12(등촌동),126.841546,37.56622037,B,1150010200,서울특별시,강서구,등촌동,H,1150053500,서울특별시,강서구,등촌3동
4280,CU 뉴화곡우리마을점,"서울특별시 강서구 강서로 7길 107, (화곡동) 한양아이클래스 1층 1동 101호",126.8419311,37.52885826,B,1150010300,서울특별시,강서구,화곡동,H,1150054000,서울특별시,강서구,화곡1동
4281,세븐일레븐 화곡원룸점,서울특별시 강서구 강서로 7길 59(화곡동),126.8444482,37.5292343,B,1150010300,서울특별시,강서구,화곡동,H,1150054000,서울특별시,강서구,화곡1동
4282,세븐일레븐 화곡5호점,서울특별시 강서구 강서로17길 62,126.8423817,37.53264703,B,1150010300,서울특별시,강서구,화곡동,H,1150054000,서울특별시,강서구,화곡1동
4283,세븐일레븐 S우장산역점,서울특별시 강서구 강서로지하262  (화곡동),126.8364142,37.54899629,B,1150010300,서울특별시,강서구,화곡동,H,1150061500,서울특별시,강서구,우장산동
4284,CU 방화오피스점,"서울특별시 강서구 개화동로 27가길 33, (방화동, 에어팰리스) 1층 1동 104호",126.8075537,37.56267464,B,1150010900,서울특별시,강서구,방화동,H,1150064000,서울특별시,강서구,방화2동
4285,CU 방화오피스2호점,"서울특별시 강서구 개화동로 29길 14, 공항타워펠리스오피스텔 (방화동) 나동 101호",126.8074881,37.56324163,B,1150010900,서울특별시,강서구,방화동,H,1150064000,서울특별시,강서구,방화2동
4286,CU 901개화역점,"서울특별시 강서구 개화동로 8길 38, (개화동)",126.7949754,37.58045046,B,1150011000,서울특별시,강서구,개화동,H,1150064000,서울특별시,강서구,방화2동
