,병원분류명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
16576,한의원,서울특별시 마포구 성암로 189 중소기업 DMC 타워 지하1층 B108-1호 (상암동),126.8978986,37.5767555,B,1144012700,서울특별시,마포구,상암동,H,1144074000,서울특별시,마포구,상암동
16577,치과의원,서울특별시 은평구 불광로 20 15층 에이-007호 (대조동 팜스퀘어),126.9289389,37.60973704,B,1138010600,서울특별시,은평구,대조동,H,1138057000,서울특별시,은평구,대조동
16578,의원,서울특별시 강남구 압구정로 436 (청담동) 6층,127.0446229,37.52653404,B,1168010400,서울특별시,강남구,청담동,H,1168056500,서울특별시,강남구,청담동
16579,의원,서울특별시 강남구 논현로 837 원방빌딩 123층 (신사동),127.0279599,37.5233388,B,1168010700,서울특별시,강남구,신사동,H,1168051000,서울특별시,강남구,신사동
16580,한의원,서울특별시 강남구 남부순환로 2615 306호 (도곡동 극동스타클래스),127.0358695,37.4851917,B,1168011800,서울특별시,강남구,도곡동,H,1168065500,서울특별시,강남구,도곡1동
16581,의원,서울특별시 강남구 압구정로 152 (신사동 청아2층),127.0260476,37.52553204,B,1168010700,서울특별시,강남구,신사동,H,1168051000,서울특별시,강남구,신사동
16582,의원,서울특별시 노원구 동일로 1405 KB금융 노원Plaza 8층 (상계동),127.0601779,37.65383103,B,1135010500,서울특별시,노원구,상계동,H,1135069500,서울특별시,노원구,상계6.7동
16583,치과의원,서울특별시 관악구 난곡로 98 B동 206-207호 (신림동 파로스프라자),126.91946,37.46407525,B,1162010200,서울특별시,관악구,신림동,H,1162071500,서울특별시,관악구,난향동
16584,요양병원,서울특별시 도봉구 삼양로 616 2-5층 (쌍문동),127.0140528,37.65802159,B,1132010500,서울특별시,도봉구,쌍문동,H,1132066000,서울특별시,도봉구,쌍문1동
16585,치과의원,서울특별시 노원구 노해로 480 조광빌딩 9층 902호 (상계동),127.0614351,37.65417942,B,1135010500,서울특별시,노원구,상계동,H,1135069500,서울특별시,노원구,상계6.7동
16586,치과의원,서울특별시 강서구 강서로 242 2층 205206호 (화곡동 강서힐스테이트),126.8367628,37.5473833,B,1150010300,서울특별시,강서구,화곡동,H,1150061500,서울특별시,강서구,우장산동
16587,치과의원,서울특별시 영등포구 당산로41길 11 225호 (당산동4가 SK V1),126.8983178,37.53081269,B,1156011400,서울특별시,영등포구,당산동4가,H,1156056000,서울특별시,영등포구,당산2동
16588,의원,서울특별시 마포구 백범로31길 7 106107호 (공덕동 공덕SK리더스뷰),126.9487024,37.54526277,B,1144010200,서울특별시,마포구,공덕동,H,1144055500,서울특별시,마포구,아현동
16589,의원,서울특별시 서초구 강남대로 487 원빌딩 56층 (반포동),127.0234159,37.50577021,B,1165010700,서울특별시,서초구,반포동,H,1165056000,서울특별시,서초구,반포1동
16590,의원,서울특별시 강남구 강남대로 626 엠아이타워빌딩 5층 (신사동),127.0195013,37.51770382,B,1168010700,서울특별시,강남구,신사동,H,1168051000,서울특별시,강남구,신사동
16591,치과의원,서울특별시 강남구 테헤란로 337 10층 (역삼동),127.0484552,37.50479672,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
16592,치과의원,서울특별시 마포구 양화로 68 6층 (서교동 한동빌딩),126.916094,37.55075677,B,1144012000,서울특별시,마포구,서교동,H,1144066000,서울특별시,마포구,서교동
16593,의원,서울특별시 송파구 백제고분로 91 LK 빌딩 3층 (잠실동),127.079491,37.50864459,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
16594,치과의원,서울특별시 강서구 강서로 360 솔레드림 4층 402호 (내발산동),126.8383927,37.55769295,B,1150010600,서울특별시,강서구,내발산동,H,1150061500,서울특별시,강서구,우장산동
16595,치과의원,서울특별시 서초구 바우뫼로 205 3층 (양재동),127.0411607,37.48043714,B,1165010200,서울특별시,서초구,양재동,H,1165065100,서울특별시,서초구,양재1동
16596,치과의원,서울특별시 동작구 동작대로 85 6층 (사당동),126.9816336,37.48415415,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
16597,치과의원,서울특별시 동대문구 전농로 136 지하1층 (전농동),127.0581155,37.57705614,B,1123010400,서울특별시,동대문구,전농동,H,1123057000,서울특별시,동대문구,전농2동
16598,치과의원,서울특별시 강남구 강남대로 590 6층 (논현동 미혜빌딩),127.0204008,37.51453574,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
16599,의원,서울특별시 강남구 강남대로 590 6층 (논현동 미혜빌딩),127.0204008,37.51453574,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
16600,의원,서울특별시 강남구 논현로 838 원방프라자 1층 일부 (신사동),127.0285204,37.52159072,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
16601,치과의원,서울특별시 강남구 논현로 838 원방프라자 1층 일부 (신사동),127.0285204,37.52159072,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
16602,의원,서울특별시 강남구 강남대로 480 4층 (논현동),127.0338214,37.52681874,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
16603,의원,서울특별시 서초구 강남대로 477 1~2층 (반포동),127.0237277,37.50485112,B,1165010700,서울특별시,서초구,반포동,H,1165056000,서울특별시,서초구,반포1동
16604,의원,서울특별시 서초구 강남대로 349 10층 (서초동 우남빌딩),127.0288446,37.49390817,B,1165010800,서울특별시,서초구,서초동,H,1165052000,서울특별시,서초구,서초2동
16605,한의원,서울특별시 서초구 서운로1길 21 (서초동),127.0283751,37.48433236,B,1165010800,서울특별시,서초구,서초동,H,1165052000,서울특별시,서초구,서초2동
16606,한의원,서울특별시 금천구 독산로 131-1 2층 (시흥동),126.9048983,37.45906561,B,1154510300,서울특별시,금천구,시흥동,H,1154567000,서울특별시,금천구,시흥1동
16607,의원,서울특별시 송파구 올림픽로35다길 42 601호 (신천동 한국루터회관),127.1030682,37.51525298,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
16608,한의원,서울특별시 성북구 화랑로19길 77 1층 (장위동),127.0509877,37.60974742,B,1129013800,서울특별시,성북구,장위동,H,1129077000,서울특별시,성북구,장위2동
16609,의원,서울특별시 중랑구 중랑역로 90 (중화동 대원메디칼빌딩),127.0779927,37.6013967,B,1126010300,서울특별시,중랑구,중화동,H,1126061000,서울특별시,중랑구,중화2동
16610,의원,서울특별시 구로구 새말로 94 1층 (구로동),126.8904984,37.50547022,B,1153010200,서울특별시,구로구,구로동,H,1153056000,서울특별시,구로구,구로5동
16611,의원,서울특별시 강서구 등촌로5길 2 2층 (화곡동),126.8632996,37.53348395,B,1150010300,서울특별시,강서구,화곡동,H,1150057000,서울특별시,강서구,화곡4동
16612,요양병원,서울특별시 광진구 자양로 38 편안한요양병원 (자양동),127.0864821,37.53159245,B,1121510500,서울특별시,광진구,자양동,H,1121583000,서울특별시,광진구,자양2동
16613,의원,서울특별시 강남구 논현로 656 지하1층 1층일부 (논현동),127.0318346,37.51255263,B,1168010800,서울특별시,강남구,논현동,H,1168053100,서울특별시,강남구,논현2동
16614,한의원,서울특별시 성동구 아차산로 96 2층 (성수동2가),127.054913,37.54443617,B,1120011500,서울특별시,성동구,성수동2가,H,1120069000,서울특별시,성동구,성수2가3동
16615,의원,서울특별시 서대문구 통일로 450 2층 (홍제동),126.9442937,37.58896844,B,1141011100,서울특별시,서대문구,홍제동,H,1141064000,서울특별시,서대문구,홍제3동
16616,의원,서울특별시 노원구 동일로 1036 301호 (공릉동),127.0743628,37.62260111,B,1135010300,서울특별시,노원구,공릉동,H,1135059500,서울특별시,노원구,공릉1동
16617,의원,서울특별시 은평구 서오릉로 140 3층 (대조동),126.917589,37.61133702,B,1138010600,서울특별시,은평구,대조동,H,1138057000,서울특별시,은평구,대조동
16618,한의원,서울특별시 강서구 양천로 28 벽산에어트리움 2층 214호 (방화동),126.8069481,37.57225824,B,1150010900,서울특별시,강서구,방화동,H,1150064000,서울특별시,강서구,방화2동
16619,한의원,서울특별시 금천구 벚꽃로 298 216호 (가산동 대륭포스트타워6차 ),126.8838721,37.48143873,B,1154510100,서울특별시,금천구,가산동,H,1154551000,서울특별시,금천구,가산동
16620,치과의원,서울특별시 성북구 장월로1길 47 지상2층 (상월곡동),127.0456897,37.60624654,B,1129013700,서울특별시,성북구,상월곡동,H,1129072500,서울특별시,성북구,월곡2동
16621,의원,서울특별시 은평구 응암로 235 3층 (응암동 대성빌딩),126.9176222,37.59301406,B,1138010700,서울특별시,은평구,응암동,H,1138060000,서울특별시,은평구,응암3동
16622,의원,서울특별시 노원구 공릉로 150 (공릉동),127.079597,37.62337615,B,1135010300,서울특별시,노원구,공릉동,H,1135060000,서울특별시,노원구,공릉2동
16623,한의원,서울특별시 강남구 압구정로 316 영진빌딩 5층 (신사동),127.0360261,37.52871379,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
16624,의원,서울특별시 송파구 가락로 113 (석촌동 34층),127.1085605,37.50166722,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
16625,한의원,서울특별시 강동구 양재대로 1465 (길동 마루홈타운),127.1393134,37.53683983,B,1174010500,서울특별시,강동구,길동,H,1174068500,서울특별시,강동구,길동
16626,한의원,서울특별시 송파구 위례광장로 136 에비뉴상가D동 205~206호 (장지동 위례아이파크),127.1423727,37.4771969,B,1171010900,서울특별시,송파구,장지동,H,1171064700,서울특별시,송파구,위례동
16627,한의원,서울특별시 강남구 압구정로30길 23 1층 (신사동),127.0294949,37.52589006,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
16628,한의원,서울특별시 서초구 강남대로61길 10 2층 (서초동 센터프라자),127.0254856,37.49926092,B,1165010800,서울특별시,서초구,서초동,H,1165053100,서울특별시,서초구,서초4동
16629,한의원,서울특별시 용산구 신흥로 150,126.9816115,37.54669304,B,1117010100,서울특별시,용산구,후암동,H,1117051000,서울특별시,용산구,후암동
16630,한의원,서울특별시 서대문구 명지대길 101 (남가좌동),126.9230485,37.58447316,B,1141012000,서울특별시,서대문구,남가좌동,H,1141070000,서울특별시,서대문구,남가좌2동
16631,한의원,서울특별시 금천구 시흥대로 214 403호 (시흥동 시흥메드위즈빌딩),126.9017143,37.45304424,B,1154510300,서울특별시,금천구,시흥동,H,1154567000,서울특별시,금천구,시흥1동
16632,한의원,서울특별시 강북구 노해로 91 (수유동),127.0226071,37.64389645,B,1130510300,서울특별시,강북구,수유동,H,1130562500,서울특별시,강북구,수유2동
16633,한의원,서울특별시 노원구 동일로180길 17 (공릉동),127.0752779,37.62245277,B,1135010300,서울특별시,노원구,공릉동,H,1135059500,서울특별시,노원구,공릉1동
16634,치과의원,서울특별시 종로구 새문안로 15-1 4층 (평동),126.967487,37.56720548,B,1111017700,서울특별시,종로구,평동,H,1111058000,서울특별시,종로구,교남동
16635,한의원,서울특별시 동작구 등용로 124 2층 (대방동 삼하빌딩),126.9321804,37.51218263,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
16636,의원,서울특별시 강동구 양재대로 1477 6층 602호 (길동 삼환빌딩),127.1396817,37.53776923,B,1174010500,서울특별시,강동구,길동,H,1174068500,서울특별시,강동구,길동
16637,한의원,서울특별시 동작구 여의대방로 250 상가동 4-7호 (대방동 대림아파트(상가동)),126.9245197,37.50874336,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
16638,치과의원,서울특별시 종로구 평창문화로 39,126.965708,37.60541443,B,1111018300,서울특별시,종로구,평창동,H,1111056000,서울특별시,종로구,평창동
16639,한의원,서울특별시 종로구 평창11길 6 (평창동),126.9669536,37.60609579,B,1111018300,서울특별시,종로구,평창동,H,1111056000,서울특별시,종로구,평창동
16640,의원,서울특별시 종로구 진흥로 432 2층 201호 (구기동),126.9567553,37.60815396,B,1111018200,서울특별시,종로구,구기동,H,1111056000,서울특별시,종로구,평창동
16641,의원,서울특별시 노원구 화랑로 337 5층 1호2호 (월계동),127.0652071,37.6152378,B,1135010200,서울특별시,노원구,월계동,H,1135056000,서울특별시,노원구,월계1동
