,약국명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
0,대림약국,"서울특별시 구로구 신도림로 16 주상가동 209호 (신도림동, 대림2차)",126.8779061,37.5055754,B,1153010100,서울특별시,구로구,신도림동,H,1153051000,서울특별시,구로구,신도림동
1,대한약국,"서울특별시 종로구 대학로5길 57 1,2층 (연건동)",127.0015857,37.5796275,B,1111016600,서울특별시,종로구,연건동,H,1111064000,서울특별시,종로구,이화동
2,하늘후문약국,"서울특별시 동대문구 황물로 168 한성아펠시티 122,123호 (답십리동)",127.0562375,37.5651861,B,1123010500,서울특별시,동대문구,답십리동,H,1123061000,서울특별시,동대문구,답십리2동
3,다온약국,"서울특별시 노원구 노해로 495 삼성빌딩 1층 102,103호 (상계동)",127.0631037,37.6551207,B,1135010500,서울특별시,노원구,상계동,H,1135064000,서울특별시,노원구,상계2동
4,세종약국,서울특별시 광진구 능동로 209 세종대학교 대양 AI센터 1층 (군자동),127.073884,37.5514706,B,1121510900,서울특별시,광진구,군자동,H,1121573000,서울특별시,광진구,군자동
5,우리정다운약국,서울특별시 은평구 갈현로41길 10-1 (갈현동),126.916306,37.6245986,B,1138010400,서울특별시,은평구,갈현동,H,1138055100,서울특별시,은평구,갈현1동
6,명진팜약국,서울특별시 강서구 마곡중앙로 161-17 보타닉파크타워Ⅰ 110호 (마곡동),126.8259745,37.5680801,B,1150010500,서울특별시,강서구,마곡동,H,1150060300,서울특별시,강서구,가양1동
7,광주약국,서울특별시 동작구 동작대로 127 1층 (사당동),126.9819529,37.4879721,B,1159010700,서울특별시,동작구,사당동,H,1159063000,서울특별시,동작구,사당2동
8,하은약국,서울특별시 강북구 노해로 118 1층 (수유동),127.024662,37.6455941,B,1130510300,서울특별시,강북구,수유동,H,1130563500,서울특별시,강북구,수유3동
9,햇님온누리약국,"서울특별시 영등포구 의사당대로 108 304호 (여의도동, 아일렉스)",126.9238388,37.521005099999996,B,1156011000,서울특별시,영등포구,여의도동,H,1156054000,서울특별시,영등포구,여의동
10,솔약국,"서울특별시 서초구 효령로 237 103-1호 (서초동, 서초한신리빙타워)",126.9813406,37.4826983,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
11,국제약국,"서울특별시 동대문구 답십리로 252 1층 (장안동, 세현빌딩)",127.0682164,37.5722482,B,1123010600,서울특별시,동대문구,장안동,H,1123065000,서울특별시,동대문구,장안1동
12,조은약국,"서울특별시 성동구 자동차시장1길 85 (용답동,1층)",127.0671622,37.5605143,B,1120012200,서울특별시,성동구,용답동,H,1120079000,서울특별시,성동구,용답동
13,준효약국,서울특별시 노원구 공릉로 138 준효약국 1층 (공릉동),127.0793745,37.6221926,B,1135010300,서울특별시,노원구,공릉동,H,1135060000,서울특별시,노원구,공릉2동
14,햇빛약국,서울특별시 도봉구 도당로13길 16 (방학동),127.0356,37.6655475,B,1132010600,서울특별시,도봉구,방학동,H,1132070000,서울특별시,도봉구,방학2동
15,옥광약국,서울특별시 종로구 창경궁로 162-1 (원남동),126.9974528,37.5768956,B,1111015900,서울특별시,종로구,원남동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
16,메디컬제일약국,"서울특별시 서초구 방배로 225 1층 (방배동, 성은빌딩)",126.9897944,37.4931756,B,1165010100,서울특별시,서초구,방배동,H,1165059000,서울특별시,서초구,방배본동
17,선한약국,"서울특별시 강남구 논현로 605 1층 (논현동, 승진빌딩)",127.0333814,37.5077609,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
18,종로프라자약국,서울특별시 양천구 목동로27길 5 1층 (신정동),126.8632685,37.5284729,B,1147010100,서울특별시,양천구,신정동,H,1147065000,서울특별시,양천구,신정4동
19,비타민약국,"서울특별시 서초구 방배로 32 2층 2호 (방배동, 방배쇼핑센터)",127.0003899,37.4778415,B,1165010100,서울특별시,서초구,방배동,H,1165062000,서울특별시,서초구,방배3동
20,선사약국,서울특별시 강동구 올림픽로 800 (암사동),126.9447636,37.5077974,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
21,원약국,"서울특별시 서초구 서초중앙로 36 1층 (서초동, 준영빌딩)",127.0162228,37.4855763,B,1165010800,서울특별시,서초구,서초동,H,1165051000,서울특별시,서초구,서초1동
22,희병약국,서울특별시 강남구 봉은사로43길 8 1층 (논현동),127.0399697,37.5098079,B,1168010800,서울특별시,강남구,논현동,H,1168053100,서울특별시,강남구,논현2동
23,강남제일약국,서울특별시 강남구 테헤란로 139 (역삼동),127.0343432,37.5004008,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
24,래미안나나약국,"서울특별시 구로구 디지털로31길 86 (구로동, 삼성래미안아파트)",126.891386,37.4866667,B,1153010200,서울특별시,구로구,구로동,H,1153054000,서울특별시,구로구,구로3동
25,다나약국,서울특별시 구로구 경인로 216 (오류동),126.8448776,37.4961441,B,1153010800,서울특별시,구로구,오류동,H,1153077000,서울특별시,구로구,오류1동
26,아라약국,"서울특별시 서초구 서초대로77길 3 111호 (서초동, 아라타워)",127.0264975,37.4980667,B,1165010800,서울특별시,서초구,서초동,H,1165053100,서울특별시,서초구,서초4동
27,기린약국,서울특별시 서초구 잠원로 24 130호 (반포동),127.0098751,37.5071118,B,1165010700,서울특별시,서초구,반포동,H,1165056000,서울특별시,서초구,반포1동
28,신림수약국,"서울특별시 관악구 신림로 352 1층 (신림동, 연빌딩)",126.9298914,37.4858036,B,1162010200,서울특별시,관악구,신림동,H,1162069500,서울특별시,관악구,신림동
29,파크온누리약국,서울특별시 광진구 천호대로 666 지1층 B101호 (구의동),127.1359371,37.52805,B,1174010800,서울특별시,강동구,성내동,H,1174066000,서울특별시,강동구,성내3동
30,신중앙약국,서울특별시 중구 퇴계로 436 (신당동),127.0199483,37.5654782,B,1114016200,서울특별시,중구,신당동,H,1114065000,서울특별시,중구,신당5동
31,신대흥약국,서울특별시 영등포구 영등포로 157 (당산동1가),126.8991335,37.5211224,B,1156011100,서울특별시,영등포구,당산동1가,H,1156055000,서울특별시,영등포구,당산1동
32,세명약국,서울특별시 광진구 천호대로 575 (중곡동),127.0821409,37.5565183,B,1121510100,서울특별시,광진구,중곡동,H,1121575000,서울특별시,광진구,중곡2동
33,한마음약국,"서울특별시 송파구 중대로 24 (문정동, 훼밀리상가 131호)",127.1187912,37.4902451,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
34,화인약국,"서울특별시 송파구 중대로 80 (문정동, 롯데마트 3층)",127.1178428,37.491762,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
35,가까운행복약국,서울특별시 성북구 고려대로13길 8 1층 (안암동2가),127.0237049,37.5870376,B,1129012200,서울특별시,성북구,안암동2가,H,1129060000,서울특별시,성북구,안암동
36,봉천프라자약국,"서울특별시 관악구 남부순환로 1734 1층 (봉천동, 주원빌딩)",126.9427856,37.4819927,B,1162010100,서울특별시,관악구,봉천동,H,1162059500,서울특별시,관악구,청룡동
37,민중약국,서울특별시 동대문구 답십리로 9 1층 (전농동),127.0434979,37.5784427,B,1123010400,서울특별시,동대문구,전농동,H,1123056000,서울특별시,동대문구,전농1동
38,온누리은혜약국,"서울특별시 양천구 신정로 293 112, 114호 (신정동, 신트리 1단지 A상가)",126.8543984,37.5139862,B,1147010100,서울특별시,양천구,신정동,H,1147064000,서울특별시,양천구,신정3동
39,서현약국,서울특별시 성북구 정릉로 308 1층 (정릉동),127.0173848,37.6027334,B,1129013300,서울특별시,성북구,정릉동,H,1129062000,서울특별시,성북구,정릉1동
40,샘터약국,서울특별시 마포구 효창원로97길 10 1층 (공덕동),126.9630018,37.5493693,B,1144010200,서울특별시,마포구,공덕동,H,1144056500,서울특별시,마포구,공덕동
41,다사랑약국,"서울특별시 노원구 한글비석로 254 305호 (중계동, 대명프라자)",127.0770975,37.6504117,B,1135010600,서울특별시,노원구,중계동,H,1135061900,서울특별시,노원구,중계본동
42,보명약국,서울특별시 성동구 독서당로 280-7 (금호동4가),127.020482,37.5470855,B,1120011200,서울특별시,성동구,금호동4가,H,1120062000,서울특별시,성동구,금호4가동
43,드림약국,서울특별시 동대문구 천호대로 8 (신설동),127.0243449,37.5747799,B,1123010100,서울특별시,동대문구,신설동,H,1123053600,서울특별시,동대문구,용신동
44,이화약국,"서울특별시 노원구 한글비석로 384 319호 (중계동, 대호프라자)",127.0734393,37.6599272,B,1135010600,서울특별시,노원구,중계동,H,1135062400,서울특별시,노원구,중계4동
45,미소약국,서울특별시 광진구 면목로 126 (중곡동),127.0807832,37.5644968,B,1121510100,서울특별시,광진구,중곡동,H,1121574000,서울특별시,광진구,중곡1동
46,사랑약국,"서울특별시 노원구 노해로 482 4층 (상계동, 덕영빌딩)",127.0617327,37.6542666,B,1135010500,서울특별시,노원구,상계동,H,1135069500,서울특별시,노원구,상계6.7동
47,건강한약국,서울특별시 용산구 효창원로93길 2 (청파동2가),126.9632913,37.5485232,B,1117011900,서울특별시,용산구,효창동,H,1117058000,서울특별시,용산구,효창동
48,한겨레약국,서울특별시 은평구 연서로 219 (갈현동),126.9197474,37.6183423,B,1138010400,서울특별시,은평구,갈현동,H,1138055200,서울특별시,은평구,갈현2동
49,행복한온누리약국,"서울특별시 강서구 수명로 82 102호 (내발산동, 발산로얄타워)",126.8264536,37.553487,B,1150010600,서울특별시,강서구,내발산동,H,1150061100,서울특별시,강서구,발산1동
50,금강약국,서울특별시 성북구 안암로 103 1층 (안암동5가),127.0313127,37.5850014,B,1129012500,서울특별시,성북구,안암동5가,H,1129060000,서울특별시,성북구,안암동
51,종로당약국,"서울특별시 강서구 양천로57길 36 1층 (가양동, 가양5단지아파트)",126.8548294,37.5636713,B,1150010400,서울특별시,강서구,가양동,H,1150060400,서울특별시,강서구,가양2동
52,심해경희한약국,서울특별시 중구 퇴계로87길 15 1층 (황학동),127.0210444,37.5660994,B,1114016500,서울특별시,중구,황학동,H,1114067000,서울특별시,중구,황학동
53,건강약국,서울특별시 노원구 화랑로 463 (공릉동),127.0786692,37.6190042,B,1135010300,서울특별시,노원구,공릉동,H,1135059500,서울특별시,노원구,공릉1동
54,메디팜미소약국,"서울특별시 강북구 도봉로 34 1층 (미아동, 트레지오빌딩)",127.0307347,37.6120803,B,1130510100,서울특별시,강북구,미아동,H,1130554500,서울특별시,강북구,송중동
55,엄마약국,서울특별시 동대문구 휘경로 15 4층 402호 (이문동),127.0619761,37.5959308,B,1123011000,서울특별시,동대문구,이문동,H,1123074000,서울특별시,동대문구,이문1동
56,종로5가미래약국,서울특별시 종로구 종로 211-1 (종로5가),127.0012655,37.5712127,B,1111016300,서울특별시,종로구,종로5가,H,1111063000,서울특별시,종로구,종로5.6가동
57,중앙메디칼약국,"서울특별시 노원구 공릉로46길 23 203호 (공릉동, 한보상가)",127.0801894,37.6275761,B,1135010300,서울특별시,노원구,공릉동,H,1135060000,서울특별시,노원구,공릉2동
58,수약국,"서울특별시 종로구 종로 33 지하1층 B104호 (청진동, 그랑서울)",126.981484,37.5710023,B,1111012200,서울특별시,종로구,청진동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
59,하늘팜약국,"서울특별시 강서구 양천로 461 (가양동, 주영빌딩)",126.8522408,37.5630495,B,1150010400,서울특별시,강서구,가양동,H,1150060400,서울특별시,강서구,가양2동
60,더조은약국,서울특별시 강서구 곰달래로49길 29 산호빌딩 103호 (화곡동),126.8575932,37.5329383,B,1150010300,서울특별시,강서구,화곡동,H,1150055000,서울특별시,강서구,화곡2동
61,바다약국,서울특별시 서대문구 통일로 205-1 1층 (영천동),126.9608067,37.5713502,B,1141010800,서울특별시,서대문구,영천동,H,1141052000,서울특별시,서대문구,천연동
62,친절한약국,서울특별시 동작구 사당로 224 1층 (사당동),126.9725656,37.4837087,B,1159010700,서울특별시,동작구,사당동,H,1159065000,서울특별시,동작구,사당4동
63,세빛약국,서울특별시 서대문구 응암로 64 1층 (북가좌동),126.9107096,37.5787223,B,1141011900,서울특별시,서대문구,북가좌동,H,1141072000,서울특별시,서대문구,북가좌2동
64,대성모약국,서울특별시 영등포구 시흥대로 655 1층 (대림동),126.9072401,37.4904423,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
65,우리들약국,서울특별시 관악구 난곡로 198 (신림동),126.9192716,37.4728341,B,1162010200,서울특별시,관악구,신림동,H,1162077500,서울특별시,관악구,난곡동
66,옥광약국,서울특별시 영등포구 대림로 247 (대림동),126.8962808,37.5025692,B,1156013300,서울특별시,영등포구,대림동,H,1156072000,서울특별시,영등포구,대림3동
67,한양약국,서울특별시 강남구 논현로176길 14 3층 일부호 (신사동),127.0324346,37.5239772,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
68,수인옵티마약국,서울특별시 영등포구 영등포로 32 (양평동2가),126.8847949,37.5226806,B,1156012600,서울특별시,영등포구,양평동2가,H,1156061000,서울특별시,영등포구,양평1동
69,삼주약국,서울특별시 강남구 테헤란로 124 B-101호 (역삼동),127.0317205,37.4987952,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
70,청솔약국,"서울특별시 서대문구 서소문로 21 지하1층 101호 (충정로3가, 충정타워빌딩)",126.964101,37.5598996,B,1141010200,서울특별시,서대문구,충정로3가,H,1141056500,서울특별시,서대문구,충현동
71,온누리부부약국,서울특별시 강동구 진황도로 189 104호 (둔촌동),127.1433454,37.5294493,B,1174010600,서울특별시,강동구,둔촌동,H,1174070000,서울특별시,강동구,둔촌2동
72,타조약국,"서울특별시 강남구 삼성로 707 1층 (청담동, 청담빌딩)",127.0496171,37.5192717,B,1168010400,서울특별시,강남구,청담동,H,1168056500,서울특별시,강남구,청담동
73,한국희귀필수의약품센터,"서울특별시 중구 무교로 6 12층(을지로1가 16, 금세기빌딩) (을지로1가)",126.9794889,37.5664812,B,1114010400,서울특별시,중구,을지로1가,H,1114055000,서울특별시,중구,명동
74,건강한우리약국,서울특별시 양천구 지양로 22 (신월동),126.8374709,37.5186361,B,1147010300,서울특별시,양천구,신월동,H,1147061100,서울특별시,양천구,신월7동
75,수태평양약국,서울특별시 구로구 고척로 144 두발로빌딩 1층 (고척동),126.8499827,37.5026787,B,1153010600,서울특별시,구로구,고척동,H,1153073000,서울특별시,구로구,고척2동
76,감람약국,서울특별시 송파구 문정로13길 11-10 1층 (가락동),127.1349406,37.4940987,B,1171010700,서울특별시,송파구,가락동,H,1171063200,서울특별시,송파구,가락2동
77,바른약국,"서울특별시 서초구 서초중앙로 45 1층 102호 (서초동, 서초레몬)",127.0154596,37.4857896,B,1165010800,서울특별시,서초구,서초동,H,1165053000,서울특별시,서초구,서초3동
78,새왕약국,서울특별시 성동구 광나루로 325 (송정동),127.0659195,37.5484452,B,1120011800,서울특별시,성동구,송정동,H,1120072000,서울특별시,성동구,송정동
79,석사민주약국,서울특별시 노원구 한글비석로 253 2층 205호 (중계동),127.0764303,37.6504182,B,1135010600,서울특별시,노원구,중계동,H,1135062100,서울특별시,노원구,중계1동
80,미도파약국,서울특별시 은평구 응암로 264 서울빌딩 1층 (응암동),126.9188925,37.5953086,B,1138010700,서울특별시,은평구,응암동,H,1138059000,서울특별시,은평구,응암2동
81,혜성약국,"서울특별시 광진구 능동로3길 5 111호 (자양동, 한강현대아파트종합상가)",127.0671803,37.5333166,B,1121510500,서울특별시,광진구,자양동,H,1121584700,서울특별시,광진구,자양4동
82,하나약국,"서울특별시 중구 무교로 32 4층 (무교동, 효령빌딩)",126.9795793,37.5687701,B,1114010100,서울특별시,중구,무교동,H,1114055000,서울특별시,중구,명동
83,강동프라자약국,서울특별시 강동구 올림픽로 624 (성내동),127.1232685,37.5370559,B,1174010800,서울특별시,강동구,성내동,H,1174065000,서울특별시,강동구,성내2동
84,본초당약국,"서울특별시 강서구 강서로45길 49-5 1층 101호,102호 (화곡동)",126.8333563,37.5475758,B,1150010300,서울특별시,강서구,화곡동,H,1150056000,서울특별시,강서구,화곡3동
85,이룸약국,"서울특별시 동대문구 한천로58길 47 (이문동, 쌍용아파트상가)",127.0685187,37.6003733,B,1123011000,서울특별시,동대문구,이문동,H,1123075000,서울특별시,동대문구,이문2동
86,염창메디칼약국,"서울특별시 강서구 양천로 731 104-1호 (염창동, 상가)",126.8776792,37.549794,B,1150010100,서울특별시,강서구,염창동,H,1150051000,서울특별시,강서구,염창동
87,삼성늘푸른약국,"서울특별시 도봉구 도봉로 476 206호 (창동, 삼성쉐르빌퍼스티)",127.0348005,37.6478854,B,1132010700,서울특별시,도봉구,창동,H,1132051100,서울특별시,도봉구,창1동
88,세계로약국,서울특별시 마포구 월드컵북로 347 1층 (상암동),126.8932098,37.5763559,B,1144012700,서울특별시,마포구,상암동,H,1144074000,서울특별시,마포구,상암동
89,늘푸른약국,서울특별시 중랑구 동일로 803 1층 (중화동),127.0790235,37.6021542,B,1126010300,서울특별시,중랑구,중화동,H,1126061000,서울특별시,중랑구,중화2동
90,승호약국,서울특별시 강동구 올림픽로 779 (암사동),127.1274819,37.5507516,B,1174010700,서울특별시,강동구,암사동,H,1174058000,서울특별시,강동구,암사2동
91,청담메디웰약국,"서울특별시 강남구 삼성로 772 105호 (청담동, 로데오프라자)",127.0480449,37.5236212,B,1168010400,서울특별시,강남구,청담동,H,1168056500,서울특별시,강남구,청담동
92,하얀약국,서울특별시 금천구 남부순환로 1290 (가산동),126.8940933,37.4783768,B,1154510100,서울특별시,금천구,가산동,H,1154551000,서울특별시,금천구,가산동
93,월드팜약국,서울특별시 강서구 화곡로 324 (화곡동),126.8507458,37.5526652,B,1150010300,서울특별시,강서구,화곡동,H,1150059100,서울특별시,강서구,화곡6동
94,한빛약국,"서울특별시 서대문구 세검정로1길 93 109호 (홍은동, 벽산아파트A상가)",126.945476,37.5946868,B,1141011800,서울특별시,서대문구,홍은동,H,1141066000,서울특별시,서대문구,홍은1동
95,태평양약국,서울특별시 종로구 수표로20길 43 1층 (종로3가),126.9957159,37.5703832,B,1111016100,서울특별시,종로구,종로4가,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
96,사랑드림약국,서울특별시 동대문구 이문로 83 1층 (이문동),127.0588143,37.5945962,B,1123011000,서울특별시,동대문구,이문동,H,1123074000,서울특별시,동대문구,이문1동
97,맑은약국,서울특별시 강서구 양천로 600 1층 (등촌동),126.8646913,37.5554814,B,1150010200,서울특별시,강서구,등촌동,H,1150052000,서울특별시,강서구,등촌1동
98,도곡타워약국,"서울특별시 강남구 언주로30길 21 B1층 101-24A호 (도곡동, 아카데미스위트)",127.051637,37.4888094,B,1168011800,서울특별시,강남구,도곡동,H,1168065600,서울특별시,강남구,도곡2동
99,금강약국,"서울특별시 동작구 매봉로 178 B02호 (본동, 마본빌딩)",126.9521826,37.5122101,B,1159010400,서울특별시,동작구,본동,H,1159051000,서울특별시,동작구,노량진1동
100,스마일약국,"서울특별시 서초구 동작대로 132 지하2층 (방배동, 안석빌딩)",126.9827781,37.4882676,B,1165010100,서울특별시,서초구,방배동,H,1165062100,서울특별시,서초구,방배4동
101,서울종로약국,서울특별시 종로구 대학로 117 (명륜4가),127.0016605,37.5818155,B,1111017200,서울특별시,종로구,명륜4가,H,1111065000,서울특별시,종로구,혜화동
102,새봄약국,"서울특별시 마포구 월드컵로13길 34 1층 (망원동, 두드림빌딩)",126.9082679,37.5556355,B,1144012300,서울특별시,마포구,망원동,H,1144069000,서울특별시,마포구,망원1동
103,엔젤팜약국,서울특별시 강북구 삼양로19길 59 대선빌딩 1층 (미아동),127.0193852,37.6157489,B,1130510100,서울특별시,강북구,미아동,H,1130557500,서울특별시,강북구,삼각산동
104,영등포진약국,서울특별시 영등포구 영중로 63 1층 (영등포동6가),126.9047413,37.5220411,B,1156010700,서울특별시,영등포구,영등포동6가,H,1156053500,서울특별시,영등포구,영등포동
105,보룡약국,서울특별시 양천구 목동중앙북로 3 (목동),126.8640467,37.5488207,B,1147010200,서울특별시,양천구,목동,H,1147053000,서울특별시,양천구,목3동
106,기림약국,서울특별시 은평구 응암로22길 8 (응암동),126.9188497,37.5936246,B,1138010700,서울특별시,은평구,응암동,H,1138059000,서울특별시,은평구,응암2동
107,푸른온누리약국,서울특별시 서초구 바우뫼로35길 22 1층 (양재동),127.0388381,37.4797458,B,1165010200,서울특별시,서초구,양재동,H,1165065100,서울특별시,서초구,양재1동
108,성모약국,서울특별시 성동구 뚝섬로 388 (성수동2가),127.0536753,37.5390165,B,1120011500,서울특별시,성동구,성수동2가,H,1120067000,서울특별시,성동구,성수2가1동
109,신보생약국,서울특별시 금천구 시흥대로148길 37 (독산동),126.9009775,37.4750791,B,1154510200,서울특별시,금천구,독산동,H,1154563000,서울특별시,금천구,독산3동
110,역삼약국,서울특별시 강남구 역삼로 128 101호 (역삼동),127.0337328,37.4939945,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
111,대지약국,서울특별시 금천구 독산로 252 (독산동),126.9026443,37.4692431,B,1154510200,서울특별시,금천구,독산동,H,1154564000,서울특별시,금천구,독산4동
112,별약국,서울특별시 동작구 상도로 104 (상도동),126.9321692,37.5004476,B,1159010200,서울특별시,동작구,상도동,H,1159056000,서울특별시,동작구,상도4동
113,서초백화점약국,"서울특별시 서초구 효령로 279 1층 (서초동, 상경빌딩)",127.0147775,37.4849497,B,1165010800,서울특별시,서초구,서초동,H,1165053000,서울특별시,서초구,서초3동
114,명문약국,서울특별시 송파구 마천로41길 20 1층 (마천동),127.1496918,37.497032,B,1171011400,서울특별시,송파구,마천동,H,1171055000,서울특별시,송파구,마천2동
115,밝은미소약국,서울특별시 동작구 사당로 215 108호 (사당동),126.9723834,37.484352,B,1159010700,서울특별시,동작구,사당동,H,1159064000,서울특별시,동작구,사당3동
116,푸른솔약국,서울특별시 노원구 공릉로58가길 14 1층 (하계동),127.0728252,37.6362689,B,1135010400,서울특별시,노원구,하계동,H,1135061100,서울특별시,노원구,하계1동
117,건강한약국,서울특별시 금천구 남부순환로 1384 (독산동),126.9044894,37.4797008,B,1154510200,서울특별시,금천구,독산동,H,1154563000,서울특별시,금천구,독산3동
118,양재메디칼약국,서울특별시 서초구 동산로 64 (양재동),127.0457816,37.4718182,B,1165010200,서울특별시,서초구,양재동,H,1165065200,서울특별시,서초구,양재2동
119,대우당약국,서울특별시 금천구 은행나무로 34 (시흥동),126.9061509,37.4506961,B,1154510300,서울특별시,금천구,시흥동,H,1154571000,서울특별시,금천구,시흥5동
120,자명약국,서울특별시 구로구 디지털로 219 (가리봉동),126.8902632,37.4800478,B,1153010300,서울특별시,구로구,가리봉동,H,1153059500,서울특별시,구로구,가리봉동
121,신사약국,서울특별시 강남구 도산대로 109 1층 101호 (신사동),127.0205249,37.5168691,B,1168010700,서울특별시,강남구,신사동,H,1168051000,서울특별시,강남구,신사동
122,세종약국,서울특별시 금천구 독산로 199 (독산동),126.9025488,37.4646824,B,1154510200,서울특별시,금천구,독산동,H,1154562000,서울특별시,금천구,독산2동
123,팜메이트수정약국,서울특별시 강남구 선릉로 338 103호 (대치동),127.0515062,37.4998981,B,1168010600,서울특별시,강남구,대치동,H,1168063000,서울특별시,강남구,대치4동
124,하늘약국,서울특별시 송파구 백제고분로 276 202호 (석촌동),127.0972748,37.5021105,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
125,대치이화약국,"서울특별시 강남구 역삼로 536 3층 (대치동, 동성빌딩)",127.0617184,37.5038257,B,1168010600,서울특별시,강남구,대치동,H,1168061000,서울특별시,강남구,대치2동
126,청호봄약국,서울특별시 송파구 석촌호수로 118 4층 403호 (잠실동),127.0900425,37.5074428,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
127,태양약국,서울특별시 서초구 사임당로 158 리더스원 상가 1층 148호 (서초동),127.0253504,37.5253704,B,1168010700,서울특별시,강남구,신사동,H,1168051000,서울특별시,강남구,신사동
128,메디팜나리약국,"서울특별시 서초구 서운로 208 1층 106호 (서초동, 삼호종합상가)",127.0217846,37.5015193,B,1165010800,서울특별시,서초구,서초동,H,1165053100,서울특별시,서초구,서초4동
129,임마누엘온누리약국,서울특별시 서초구 방배로 244 1층 (방배동),126.9894965,37.4948851,B,1165010100,서울특별시,서초구,방배동,H,1165059000,서울특별시,서초구,방배본동
130,하나약국,서울특별시 구로구 구로동로 179 (구로동),126.8825703,37.4944099,B,1153010200,서울특별시,구로구,구로동,H,1153053000,서울특별시,구로구,구로2동
131,김포약국,서울특별시 강서구 방화동로 70 (방화동),126.8128631,37.5666847,B,1150010900,서울특별시,강서구,방화동,H,1150063000,서울특별시,강서구,방화1동
132,햇살약국,서울특별시 송파구 위례성대로20길 31 1층 (오금동),127.1272582,37.5086937,B,1171011200,서울특별시,송파구,오금동,H,1171057000,서울특별시,송파구,오금동
133,연합약국,서울특별시 중구 퇴계로 120 1층 (남산동1가),126.9850969,37.5605802,B,1114012800,서울특별시,중구,남산동1가,H,1114055000,서울특별시,중구,명동
134,건강한온누리약국,서울특별시 강남구 압구정로34길 11 압구정스퀘어 (신사동),127.0309965,37.5274022,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
135,세화당약국,서울특별시 중랑구 중랑역로 21 (중화동),127.0759639,37.5959081,B,1126010300,서울특별시,중랑구,중화동,H,1126061000,서울특별시,중랑구,중화2동
136,제생약국,"서울특별시 구로구 개봉로3가길 57 (개봉동, 제생약국)",126.85348,37.483678,B,1153010700,서울특별시,구로구,개봉동,H,1153076000,서울특별시,구로구,개봉3동
137,열린온누리약국,"서울특별시 노원구 공릉로 173 1층 (공릉동, 메디홈즈빌딩)",127.0797227,37.62532,B,1135010300,서울특별시,노원구,공릉동,H,1135060000,서울특별시,노원구,공릉2동
138,흥명약국,서울특별시 동대문구 고산자로30길 56 (용두동),127.0413391,37.5754697,B,1123010200,서울특별시,동대문구,용두동,H,1123053600,서울특별시,동대문구,용신동
139,뿌리약국,"서울특별시 서초구 방배로 177 (방배동, 레마빌딩)",126.9922868,37.4892973,B,1165010100,서울특별시,서초구,방배동,H,1165062100,서울특별시,서초구,방배4동
140,참온누리약국,서울특별시 용산구 신흥로 150-1 (후암동),126.9815454,37.5466793,B,1117010100,서울특별시,용산구,후암동,H,1117051000,서울특별시,용산구,후암동
141,좋은약국,서울특별시 중구 다산로 114-8 1층 (신당동),127.0106961,37.5538419,B,1114016200,서울특별시,중구,신당동,H,1114063500,서울특별시,중구,약수동
142,아크로약국,"서울특별시 마포구 마포대로 68 210-2호 (도화동, 마포아크로타워)",126.9489375,37.5413333,B,1144010400,서울특별시,마포구,도화동,H,1144058500,서울특별시,마포구,도화동
143,별약국,서울특별시 강동구 풍성로38길 9 102호 (성내동),127.1256185,37.5316357,B,1174010800,서울특별시,강동구,성내동,H,1174064000,서울특별시,강동구,성내1동
144,대한당약국,서울특별시 용산구 우사단로10길 42 (한남동),126.9978674,37.5328259,B,1117013100,서울특별시,용산구,한남동,H,1117068500,서울특별시,용산구,한남동
145,용강약국,서울특별시 동작구 노량진로26길 13 (본동),126.9544238,37.5116621,B,1159010400,서울특별시,동작구,본동,H,1159051000,서울특별시,동작구,노량진1동
146,명성약국,"서울특별시 마포구 월드컵로 87 103호 (망원동, 마포로얄프라자)",126.9092417,37.5565213,B,1144012300,서울특별시,마포구,망원동,H,1144069000,서울특별시,마포구,망원1동
147,연세약국,서울특별시 마포구 성미산로10길 44 1층 (서교동),126.9151197,37.5576216,B,1144012000,서울특별시,마포구,서교동,H,1144066000,서울특별시,마포구,서교동
