,정류소명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
7952,대영초중고,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7953,노동부남부지청,서울특별시 영등포구 양평동3가,126.8910158251731,37.52936818029027,B,1156012700,서울특별시,영등포구,양평동3가,H,1156061000,서울특별시,영등포구,양평1동
7954,대림3동주민센터,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7955,한신아파트.선유도공원,서울특별시 영등포구 양평동5가,126.8926396866104,37.53935635672378,B,1156012900,서울특별시,영등포구,양평동5가,H,1156062000,서울특별시,영등포구,양평2동
7956,우성2차아파트,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7957,동양아파트,서울특별시 영등포구 양평동6가,126.8905036146346,37.54232769360478,B,1156013000,서울특별시,영등포구,양평동6가,H,1156062000,서울특별시,영등포구,양평2동
7958,현대6차아파트.거성아파트,서울특별시 영등포구 양평동3가,126.8910158251731,37.52936818029027,B,1156012700,서울특별시,영등포구,양평동3가,H,1156061000,서울특별시,영등포구,양평1동
7959,대동초등학교,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7960,구립복지관,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7961,대림역7호선,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7962,한솔아파트,서울특별시 영등포구 양평동6가,126.8905036146346,37.54232769360478,B,1156013000,서울특별시,영등포구,양평동6가,H,1156062000,서울특별시,영등포구,양평2동
7963,문래주민자치센터,서울특별시 영등포구 문래동3가,126.899490140037,37.51712567038172,B,1156012100,서울특별시,영등포구,문래동3가,H,1156060500,서울특별시,영등포구,문래동
7964,태양의집.썬프라자,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7965,신길동오거리,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7966,신기목련아파트,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7967,경방타임스퀘어.신세계백화점,서울특별시 영등포구 영등포동4가,126.9035522627361,37.51788950384842,B,1156010500,서울특별시,영등포구,영등포동4가,H,1156053500,서울특별시,영등포구,영등포동
7968,당산역,서울특별시 영등포구 당산동5가,126.901203325781,37.53209816524813,B,1156011500,서울특별시,영등포구,당산동5가,H,1156056000,서울특별시,영등포구,당산2동
7969,대영고등학교.신길센트럴아이파크,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7970,대림1동주민센터,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7971,대림1동새마을금고,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7972,대림포교원,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7973,농협.대림2동주민센터,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7974,신대림한솔솔파크아파트.충심교회,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7975,신대방1동경남아파트,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
7976,당서초교,서울특별시 영등포구 당산동5가,126.901203325781,37.53209816524813,B,1156011500,서울특별시,영등포구,당산동5가,H,1156056000,서울특별시,영등포구,당산2동
7977,현대3차유원아파트,서울특별시 영등포구 당산동5가,126.901203325781,37.53209816524813,B,1156011500,서울특별시,영등포구,당산동5가,H,1156056000,서울특별시,영등포구,당산2동
7978,양화대교전망카페,서울특별시 영등포구 당산동,126.9021656527026,37.54025842465192,B,1156011700,서울특별시,영등포구,당산동,H,1156056000,서울특별시,영등포구,당산2동
7979,신풍프라자,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7980,양화대교전망카페,서울특별시 영등포구 당산동,126.9021656527026,37.54025842465192,B,1156011700,서울특별시,영등포구,당산동,H,1156056000,서울특별시,영등포구,당산2동
7981,문래힐스테이트아파트,서울특별시 영등포구 문래동3가,126.899490140037,37.51712567038172,B,1156012100,서울특별시,영등포구,문래동3가,H,1156060500,서울특별시,영등포구,문래동
7982,문래힐스테이트아파트,서울특별시 영등포구 문래동3가,126.899490140037,37.51712567038172,B,1156012100,서울특별시,영등포구,문래동3가,H,1156060500,서울특별시,영등포구,문래동
7983,영등포소방서.타임스퀘어,서울특별시 영등포구 영등포동4가,126.9035522627361,37.51788950384842,B,1156010500,서울특별시,영등포구,영등포동4가,H,1156053500,서울특별시,영등포구,영등포동
7984,영등포구청,서울특별시 영등포구 당산동3가,126.8974794434964,37.52503114042486,B,1156011300,서울특별시,영등포구,당산동3가,H,1156055000,서울특별시,영등포구,당산1동
7985,현대2.3차아파트,서울특별시 영등포구 당산동5가,126.901203325781,37.53209816524813,B,1156011500,서울특별시,영등포구,당산동5가,H,1156056000,서울특별시,영등포구,당산2동
7986,신동아아파트.관악고교,서울특별시 영등포구 양평동1가,126.8882187023927,37.52360636355076,B,1156012500,서울특별시,영등포구,양평동1가,H,1156061000,서울특별시,영등포구,양평1동
7987,당산역,서울특별시 영등포구 당산동5가,126.901203325781,37.53209816524813,B,1156011500,서울특별시,영등포구,당산동5가,H,1156056000,서울특별시,영등포구,당산2동
7988,당산소방서,서울특별시 영등포구 당산동5가,126.901203325781,37.53209816524813,B,1156011500,서울특별시,영등포구,당산동5가,H,1156056000,서울특별시,영등포구,당산2동
7989,삼성래미안아파트,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7990,골프장,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7991,삼환아파트,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7992,병무청,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7993,성당,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7994,신길한성아파트,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7995,신길중앙새마을금고,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7996,대영중학교.신길센트럴아이파크,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7997,래미안영등포프레비뉴아파트,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7998,신길힐스테이트클래시안아파트,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
7999,신길파크자이아파트,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8000,해군회관,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8001,신길보라매SK뷰아파트,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8002,성당,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8003,병무청,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8004,삼환아파트,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8005,오거리,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8006,해군회관,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8007,영등포역후문,서울특별시 영등포구 영등포동,126.9061595598358,37.51340460709295,B,1156010100,서울특별시,영등포구,영등포동,H,1156051500,서울특별시,영등포구,영등포본동
8008,신길GS자이아파트정문,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8009,신길GS자이아파트후문,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8010,신길4동주민센터,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8011,우신초등학교,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8012,우신초등학교,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8013,신길GS자이아파트정문,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8014,63빌딩.한강유람선,서울특별시 영등포구 여의도동,126.9346007545002,37.51760083113572,B,1156011000,서울특별시,영등포구,여의도동,H,1156054000,서울특별시,영등포구,여의동
8015,여의나루역,서울특별시 영등포구 여의도동,126.9346007545002,37.51760083113572,B,1156011000,서울특별시,영등포구,여의도동,H,1156054000,서울특별시,영등포구,여의동
8016,푸른숲아파트,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8017,영등포푸르지오,서울특별시 영등포구 영등포동,126.9061595598358,37.51340460709295,B,1156010100,서울특별시,영등포구,영등포동,H,1156051500,서울특별시,영등포구,영등포본동
8018,대우미래사랑,서울특별시 영등포구 영등포동,126.9061595598358,37.51340460709295,B,1156010100,서울특별시,영등포구,영등포동,H,1156051500,서울특별시,영등포구,영등포본동
8019,영등포아트자이,서울특별시 영등포구 도림동,126.8959444638861,37.50943884033291,B,1156011800,서울특별시,영등포구,도림동,H,1156058500,서울특별시,영등포구,도림동
8020,영등포아트자이,서울특별시 영등포구 도림동,126.8959444638861,37.50943884033291,B,1156011800,서울특별시,영등포구,도림동,H,1156058500,서울특별시,영등포구,도림동
8021,대우미래사랑,서울특별시 영등포구 도림동,126.8959444638861,37.50943884033291,B,1156011800,서울특별시,영등포구,도림동,H,1156058500,서울특별시,영등포구,도림동
8022,영등포푸르지오후문,서울특별시 영등포구 영등포동,126.9061595598358,37.51340460709295,B,1156010100,서울특별시,영등포구,영등포동,H,1156051500,서울특별시,영등포구,영등포본동
8023,대한항공훈련센터,서울특별시 강서구 공항동,126.810109136837,37.55887260327955,B,1150010800,서울특별시,강서구,공항동,H,1150062000,서울특별시,강서구,공항동
8024,여의나루역,서울특별시 영등포구 여의도동,126.9346007545002,37.51760083113572,B,1156011000,서울특별시,영등포구,여의도동,H,1156054000,서울특별시,영등포구,여의동
8025,당산역,서울특별시 영등포구 당산동6가,126.902077855,37.53471539957049,B,1156011600,서울특별시,영등포구,당산동6가,H,1156056000,서울특별시,영등포구,당산2동
8026,은성병원,서울특별시 영등포구 영등포동8가,126.9052539424106,37.52830286339378,B,1156010900,서울특별시,영등포구,영등포동8가,H,1156053500,서울특별시,영등포구,영등포동
8027,동작상떼빌아파트,서울특별시 동작구 신대방동,126.9100934057604,37.4889759975789,B,1159010900,서울특별시,동작구,신대방동,H,1159067000,서울특별시,동작구,신대방1동
8028,신대방경남아파트,서울특별시 영등포구 대림동,126.9061412532234,37.49550342264815,B,1156013300,서울특별시,영등포구,대림동,H,1156070000,서울특별시,영등포구,대림1동
8029,신대방현대아파트,서울특별시 동작구 신대방동,126.9100934057604,37.4889759975789,B,1159010900,서울특별시,동작구,신대방동,H,1159067000,서울특별시,동작구,신대방1동
8030,보라매공원,서울특별시 동작구 신대방동,126.9100934057604,37.4889759975789,B,1159010900,서울특별시,동작구,신대방동,H,1159067000,서울특별시,동작구,신대방1동
8031,보라매역.동작세무서,서울특별시 동작구 신대방동,126.9100934057604,37.4889759975789,B,1159010900,서울특별시,동작구,신대방동,H,1159067000,서울특별시,동작구,신대방1동
8032,강남중학교,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8033,현대아파트,서울특별시 동작구 대방동,126.9263435000076,37.50816426100698,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
8034,현대아파트.유한양행,서울특별시 동작구 대방동,126.9263435000076,37.50816426100698,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
8035,노량진수산시장.CTS기독교TV,서울특별시 동작구 노량진동,126.9419981017485,37.51233562565538,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
8036,노량진수산시장.CTS기독교TV,서울특별시 동작구 노량진동,126.9419981017485,37.51233562565538,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
8037,노량진역,서울특별시 동작구 노량진동,126.9419981017485,37.51233562565538,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
8038,노량진역,서울특별시 동작구 노량진동,126.9419981017485,37.51233562565538,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
8039,노들역,서울특별시 동작구 노량진동,126.9419981017485,37.51233562565538,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
8040,노들역,서울특별시 동작구 본동,126.9561045141515,37.5130949496462,B,1159010400,서울특별시,동작구,본동,H,1159051000,서울특별시,동작구,노량진1동
8041,갯마을앞,서울특별시 동작구 동작동,126.9738765715421,37.49921392562942,B,1159010600,서울특별시,동작구,동작동,H,1159063000,서울특별시,동작구,사당2동
8042,정금마을.방배경찰서,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8043,경문고교.배나무골앞,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8044,총신대입구역.남성시장입구앞,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8045,사당동우체국앞,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8046,방배노인종합복지관,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8047,강남중학교앞,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8048,서울지방병무청앞,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8049,공군호텔,서울특별시 영등포구 신길동,126.9214772519504,37.51090017992709,B,1156013200,서울특별시,영등포구,신길동,H,1156063000,서울특별시,영등포구,신길1동
8050,대방역,서울특별시 동작구 대방동,126.9263435000076,37.50816426100698,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
8051,KT동작지사,서울특별시 동작구 노량진동,126.9419981017485,37.51233562565538,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
8052,노량진역,서울특별시 동작구 노량진동,126.9419981017485,37.51233562565538,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
8053,노량진역,서울특별시 동작구 노량진동,126.9419981017485,37.51233562565538,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
8054,사육신공원,서울특별시 동작구 노량진동,126.9419981017485,37.51233562565538,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
8055,사육신공원,서울특별시 동작구 노량진동,126.9419981017485,37.51233562565538,B,1159010100,서울특별시,동작구,노량진동,H,1159051000,서울특별시,동작구,노량진1동
8056,노들역,서울특별시 동작구 본동,126.9561045141515,37.5130949496462,B,1159010400,서울특별시,동작구,본동,H,1159051000,서울특별시,동작구,노량진1동
8057,노들역,서울특별시 동작구 본동,126.9561045141515,37.5130949496462,B,1159010400,서울특별시,동작구,본동,H,1159051000,서울특별시,동작구,노량진1동
8058,흑석동효사정앞,서울특별시 동작구 흑석동,126.9665907531667,37.50577501536105,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
8059,흑석동효사정앞,서울특별시 동작구 흑석동,126.9665907531667,37.50577501536105,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
8060,흑석역.흑석동빗물펌프장,서울특별시 동작구 흑석동,126.9665907531667,37.50577501536105,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
8061,흑석역.명수대현대아파트,서울특별시 동작구 흑석동,126.9665907531667,37.50577501536105,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
8062,흑석역.명수대현대아파트,서울특별시 동작구 흑석동,126.9665907531667,37.50577501536105,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
8063,흑석동명수대현대아파트,서울특별시 동작구 흑석동,126.9665907531667,37.50577501536105,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
8064,비계,서울특별시 동작구 흑석동,126.9665907531667,37.50577501536105,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
8065,비계,서울특별시 동작구 흑석동,126.9665907531667,37.50577501536105,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
8066,흑석동한강현대아파트,서울특별시 동작구 흑석동,126.9665907531667,37.50577501536105,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
8067,흑석동한강현대아파트,서울특별시 동작구 흑석동,126.9665907531667,37.50577501536105,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
8068,동작역.국립현충원,서울특별시 동작구 동작동,126.9738765715421,37.49921392562942,B,1159010600,서울특별시,동작구,동작동,H,1159063000,서울특별시,동작구,사당2동
8069,동작역.국립현충원,서울특별시 동작구 동작동,126.9738765715421,37.49921392562942,B,1159010600,서울특별시,동작구,동작동,H,1159063000,서울특별시,동작구,사당2동
8070,사당1동관악시장앞,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8071,예술인마을,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8072,서울공업고등학교,서울특별시 동작구 대방동,126.9263435000076,37.50816426100698,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
8073,서울공업고등학교,서울특별시 동작구 대방동,126.9263435000076,37.50816426100698,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
8074,대림초등학교,서울특별시 동작구 대방동,126.9263435000076,37.50816426100698,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
8075,대림초등학교,서울특별시 동작구 대방동,126.9263435000076,37.50816426100698,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
8076,성대시장,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8077,성대시장,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8078,상도초등학교입구,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8079,상도초등학교입구,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8080,장승배기역,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8081,동작문화복지센터.동작보건소,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8082,동작문화복지센터.동작보건소,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8083,상도노빌리티아파트,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8084,상도노빌리티아파트,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8085,상도터널노량진동,서울특별시 동작구 본동,126.9561045141515,37.5130949496462,B,1159010400,서울특별시,동작구,본동,H,1159051000,서울특별시,동작구,노량진1동
8086,상도터널노량진동,서울특별시 동작구 본동,126.9561045141515,37.5130949496462,B,1159010400,서울특별시,동작구,본동,H,1159051000,서울특별시,동작구,노량진1동
8087,상도터널상도동,서울특별시 동작구 상도1동,126.9497453315179,37.50323181885924,B,1159010300,서울특별시,동작구,상도1동,H,1159053000,서울특별시,동작구,상도1동
8088,상도터널상도동,서울특별시 동작구 상도1동,126.9497453315179,37.50323181885924,B,1159010300,서울특별시,동작구,상도1동,H,1159053000,서울특별시,동작구,상도1동
8089,상도시장,서울특별시 동작구 상도1동,126.9497453315179,37.50323181885924,B,1159010300,서울특별시,동작구,상도1동,H,1159053000,서울특별시,동작구,상도1동
8090,상도시장,서울특별시 동작구 상도1동,126.9497453315179,37.50323181885924,B,1159010300,서울특별시,동작구,상도1동,H,1159053000,서울특별시,동작구,상도1동
8091,상도동중앙하이츠빌.상도전통시장,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8092,상도동중앙하이츠빌.상도전통시장,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8093,숭실대입구역,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8094,숭실대입구역,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8095,숭실대입구역,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8096,봉현초등학교,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8097,봉천고개.관악현대아파트,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8098,숭실대정문앞,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8099,숭실대정문앞,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8100,숭실대별관앞,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8101,숭실대별관앞,서울특별시 동작구 상도동,126.9530645140798,37.49803618196019,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
8102,사당5치안센터,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8103,총신대,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8104,총신대,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8105,사당중학교,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8106,사당중학교,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8107,남성역,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8108,남성역,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8109,사당시장,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
8110,사당시장,서울특별시 동작구 사당동,126.9788208435464,37.48303282140645,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
